epoch,train_loss,val_loss,val_accuracy,epoch_time_s
1,4.545371,7.488651,0.000012,18.20
2,7.089735,6.305181,0.000293,17.60
3,7.946016,6.187506,0.000419,17.61
4,8.008491,6.871344,0.000000,17.57
5,5.875044,6.331595,0.000012,17.58
6,5.906101,6.136806,0.000078,17.60
7,5.905032,5.836291,0.000096,17.60
8,5.921577,5.530688,0.000150,17.58
9,5.937691,5.833258,0.000437,17.58
10,5.945947,5.754571,0.000311,17.59
11,5.908015,5.720893,0.000389,17.59
12,5.875047,5.704180,0.000407,17.57
13,5.878419,5.613365,0.000466,17.48
14,5.875472,5.671162,0.000646,17.54
15,5.907072,5.621227,0.020477,17.57
16,5.958177,5.714501,0.000185,17.58
17,5.898863,5.499310,0.000126,17.57
18,5.877482,5.653695,0.000096,17.58
19,6.172351,5.490313,0.000000,17.58
20,7.777637,5.078796,0.000030,17.57
21,7.734977,5.576222,0.000042,17.55
22,6.270444,5.585189,0.000054,17.59
23,6.167688,5.592681,0.000066,17.58
24,6.061963,5.597039,0.000030,17.57
25,6.009437,5.600474,0.000275,17.57
26,6.014565,5.607497,0.000287,17.59
27,6.073078,5.635226,0.016117,17.58
28,5.933435,5.685599,0.040983,17.58
29,5.925603,5.712737,0.015680,17.55
30,5.921089,nan,0.105791,17.60
31,5.661907,5.615105,0.015866,17.44
32,5.617931,nan,0.106706,17.46
33,5.571621,nan,0.108225,7.64
34,5.596583,nan,0.111807,7.62
35,nan,nan,0.111807,7.61
36,nan,nan,0.111807,7.61
37,nan,nan,0.111807,7.61
38,nan,nan,0.111807,7.61
39,nan,nan,0.111807,7.63
40,nan,nan,0.111807,7.61
41,nan,nan,0.111807,7.61
42,nan,nan,0.111807,7.59
43,nan,nan,0.111807,7.60
44,nan,nan,0.111807,7.63
45,nan,nan,0.111807,7.63
46,nan,nan,0.111807,7.62
47,nan,nan,0.111807,7.62
48,nan,nan,0.111807,7.62
49,nan,nan,0.111807,7.63
50,nan,nan,0.111807,7.60
